58767,58771,0.230877,67.8,3.33087,-13.5239,211.585, 
58771,3827,0.0243651,70,0.287056,-14.9832,2225.21, 
3827,3830,0.119576,67.8,1.72512,-13.5239,408.529, 
3830,3831,0.0144262,70,0.169961,-14.9832,3758.26, 
3831,3837,0.0611283,67.8,0.881899,-13.5239,799.142, 
3837,3839,0.0223241,67.8,0.32207,-13.5239,2188.23, 
3839,3843,0.282723,67.8,4.07885,-13.5239,172.784, 
3843,78651,0.0525579,67.8,0.758254,-13.5239,929.454, 
78651,54020,0.782513,67.8,11.2893,-13.5239,62.4273, 
54020,60921,0.0885972,67.8,1.27819,-13.5239,551.374, 
60921,60924,0.0980096,67.8,1.41399,-13.5239,498.422, 
60924,78620,0.035465,67.8,0.511653,-13.5239,1377.42, 
78620,60926,0.00980495,70,0.115516,-14.9832,5529.59, 
60926,60927,0.0311441,20.8,0.446422,-3.98588,1101.8, 
60927,60928,0.0178901,70,0.145736,-12.4563,1949.8, 
60928,51354,0.0126506,67.8,0.182511,-13.5239,3861.48, 
51354,51355,0.00829241,60.2,0.12111,-8.18804,3498.71, 
51355,51356,0.00548935,70,0.0646725,-14.9832,9876.82, 
51356,51360,0.0371287,67.8,0.535657,-13.5239,1315.7, 
51360,51361,0.0440367,60.2,0.643154,-8.18804,658.83, 
51361,60930,0.0663366,60.2,0.968843,-8.18804,437.356, 
60930,60931,0.0314092,67.8,0.453141,-13.5239,1555.28, 
60931,60932,0.0106449,70,0.0867154,-12.4563,3276.87, 
60932,60936,0.118903,67.8,1.71541,-13.5239,410.841, 
60936,60937,0.0158491,70,0.0788502,-17.8128,5127.92, 
60937,60939,0.0616319,51.4,0.890328,-6.57244,453.171, 
60939,60940,0.0102501,70,0.0204326,-2.22291,1014.28, 
60940,60941,0.0372218,67.8,0.537,-13.5239,1312.41, 
60941,60942,0.0165227,70,0.134597,-12.4563,2111.16, 
60942,60943,0.0352537,67.8,0.508606,-13.5239,1385.67, 
60943,60945,0.0387106,60.2,0.565367,-8.18804,749.477, 
60945,60946,0.00980885,70,0.0195529,-2.22291,1059.91, 
60946,60947,0.0184973,51.4,0.26721,-6.57244,1509.94, 
60947,60948,0.0106372,70,0.125322,-14.9832,5096.95, 
60948,60955,0.16409,67.8,2.36733,-13.5239,297.703, 
60955,60956,0.0136091,60.2,0.19876,-8.18804,2131.86, 
60956,60957,0.026995,45.8,0.394265,-3.30704,526.685, 
60957,60958,0.024896,70,0.293311,-14.9832,2177.75, 
60958,60959,0.0259612,51.4,0.375032,-6.57244,1075.83, 
60959,60960,0.0498044,67.8,0.718529,-13.5239,980.84, 
60960,7942,0.0340433,70,0.40108,-14.9832,1592.6, 
7942,60961,0.00863543,60.2,0.12612,-8.18804,3359.73, 
60961,47409,0.0116247,67.8,0.16771,-13.5239,4202.27, 
47409,60962,0.0161,67.8,0.232275,-13.5239,3034.17, 
60962,60963,0.0186765,60.2,0.27277,-8.18804,1553.43, 
60963,60966,0.0714879,67.8,1.03136,-13.5239,683.335, 
60966,60967,0.0167302,70,0.136287,-12.4563,2084.97, 
60967,60969,0.120174,67.8,1.73375,-13.5239,406.496, 
60969,60971,0.0419318,70,0.341584,-12.4563,831.875, 
60971,60975,0.0582035,67.8,0.839702,-13.5239,839.3, 
60975,60976,0.0166002,60.2,0.242444,-8.18804,1747.74, 
60976,60977,0.0345254,45.8,0.504247,-3.30704,411.809, 
60977,60978,0.0151339,70,0.0752919,-17.8128,5370.26, 
60978,60981,0.047719,67.8,0.688443,-13.5239,1023.7, 
60981,60982,0.0367495,60.2,0.536725,-8.18804,789.473, 
60982,60983,0.0204976,67.8,0.295719,-13.5239,2383.21, 
60983,60984,0.0169055,28.8394,0.224288,0.197515,0, 
60984,60985,0.00615057,70,0.01224,-2.2159,1687.37, 
60985,60986,0.0135695,45.8,0.198184,-3.30704,1047.78, 
60986,60987,0.00785285,70,0.0156276,-2.2159,1321.6, 
60987,60988,0.0159022,35.6,0.234158,-2.28715,901.292, 
60988,60989,0.011739,70,0.0234005,-2.22291,885.634, 
60989,60990,0.00907002,70,0.106858,-14.9832,5977.64, 
60990,60991,0.0141075,60.2,0.20604,-8.18804,2056.54, 
60991,60992,0.0160413,67.8,0.231428,-13.5239,3045.27, 
60992,60993,0.0397967,51.4,0.5749,-6.57244,701.81, 
60993,60994,0.00923859,70,0.0184162,-2.22291,1125.33, 
60994,60996,0.0965198,67.8,1.39249,-13.5239,506.115, 
60996,60997,0.0223001,70,0.18166,-12.4563,1564.21, 
60997,60998,0.0285885,60.2,0.417534,-8.18804,1014.84, 
60998,60999,0.0262016,67.8,0.378011,-13.5239,1864.39, 
60999,61000,0.00771833,51.4,0.111498,-6.57244,3618.63, 
61000,61001,0.00485814,70,0.00968419,-2.22291,2140.01, 
61001,61002,0.00941511,70,0.0766973,-12.4563,3704.9, 
61002,61003,0.00240243,70,0.0283041,-14.9832,22567.7, 
61003,46079,0.00355828,67.8,0.0513354,-13.5239,13728.6, 
46079,61005,0.0217965,67.8,0.314458,-13.5239,2241.2, 
61005,61007,0.0644802,60.2,0.94173,-8.18804,449.948, 
61007,61008,0.026378,70,0.214881,-12.4563,1322.39, 
61008,61009,0.0292348,45.8,0.426977,-3.30704,486.334, 
61009,61010,0.0299907,70,0.149206,-17.8128,2709.93, 
61010,61011,0.0165548,60.2,0.241782,-8.18804,1752.53, 
61011,61016,0.103057,67.8,1.4868,-13.5239,474.011, 
61016,61017,0.0194403,51.4,0.280833,-6.57244,1436.69, 
61017,61018,0.0256771,45.8,0.375016,-3.30704,553.718, 
61018,61019,0.0104854,70,0.0208666,-2.2159,989.786, 
61019,61020,0.00931909,70,0.075915,-12.4563,3743.07, 
61020,61021,0.015062,67.8,0.217299,-13.5239,3243.28, 
61021,61022,0.00722812,40,0.106548,-3.18045,2174.09, 
61022,61023,0.0209561,70,0.170712,-12.4563,1664.53, 
61023,61025,0.0376648,60.2,0.550092,-8.18804,770.288, 
61025,8383,0.0102823,70,0.0837615,-12.4563,3392.44, 
8383,8384,0.00847589,67.8,0.122282,-13.5239,5763.42, 
8384,8386,0.0123706,70,0.145743,-14.9832,4382.77, 
8386,8387,0.0115457,67.8,0.166569,-13.5239,4231.04, 
8387,8388,0.0270567,67.8,0.390348,-13.5239,1805.47, 
8388,8390,0.205991,67.8,2.97184,-13.5239,237.147, 
8390,8391,0.0807201,60.2,1.17891,-8.18804,359.423, 
8391,8392,0.107635,70,1.2681,-14.9832,503.713, 
8392,8394,0.156714,67.8,2.26091,-13.5239,311.716, 
8394,8395,0.0767455,60.2,1.12086,-8.18804,378.038, 
8395,3896,0.0830552,70,0.97851,-14.9832,652.787, 
3896,3897,0.0314824,67.8,0.454197,-13.5239,1551.67, 
3897,3901,0.0595044,67.8,0.858471,-13.5239,820.95, 
3901,3902,0.0392537,60.2,0.573299,-8.18804,739.107, 
3902,3903,0.0506001,67.8,0.730008,-13.5239,965.416, 
3903,3904,0.0641721,70,0.75604,-14.9832,844.874, 
3904,3905,0.0483915,67.8,0.698145,-13.5239,1009.48, 
3905,3906,0.0470625,67.8,0.678971,-13.5239,1037.99, 
3906,3907,0.0133333,60.2,0.194732,-8.18804,2175.96, 
3907,3914,0.752506,67.8,10.8564,-13.5239,64.9166, 
3914,3917,0.278147,67.8,4.01283,-13.5239,175.627, 
3917,3918,0.0268629,60.2,0.392331,-8.18804,1080.03, 
3918,3919,0.0487686,60.2,0.712264,-8.18804,594.905, 
3919,3920,0.0223175,70,0.181803,-12.4563,1562.99, 
3920,3921,0.0341717,67.8,0.492996,-13.5239,1429.55, 
3921,3922,0.103601,60.2,1.51308,-8.18804,280.043, 
3922,3925,0.158265,67.8,2.28329,-13.5239,308.66, 
3925,3927,0.106259,67.8,1.533,-13.5239,459.726, 
3927,3928,0.0250088,70,0.203726,-12.4563,1394.79, 
3928,3929,0.0364806,60.2,0.532797,-8.18804,795.293, 
3929,31428,0.0269324,67.8,0.388554,-13.5239,1813.81, 
31428,31429,0.0220094,70,0.179292,-12.4563,1584.87, 
31429,31430,0.00135346,67.8,0.0195263,-13.5239,36092.9, 
31430,31431,0.0053036,51.4,0.0766153,-6.57244,5266.19, 
31431,31432,0.00131789,70,0.0155266,-14.9832,41139.5, 
31432,31433,0.00679971,67.8,0.0980995,-13.5239,7184.16, 
31433,31434,0.00996225,70,0.11737,-14.9832,5442.28, 
31434,31436,0.0353726,67.8,0.51032,-13.5239,1381.02, 
31436,31437,0.0132643,60.2,0.193724,-8.18804,2187.28, 
31437,31441,0.0524432,67.8,0.756599,-13.5239,931.487, 
31441,31443,0.0165039,51.4,0.238414,-6.57244,1692.31, 
31443,31444,0.0136328,70,0.160614,-14.9832,3976.98, 
31444,31446,0.0192346,67.8,0.277498,-13.5239,2539.7, 
31446,8880,0.00728889,60.2,0.106454,-8.18804,3980.4, 
8880,31447,0.00379161,60.2,0.0553763,-8.18804,7651.82, 
31447,31448,0.00270029,51.4,0.0390081,-6.57244,10343.3, 
31448,31449,0.00950706,67.8,0.137158,-13.5239,5138.3, 
31449,31450,0.00605191,60.2,0.0883878,-8.18804,4793.98, 
31450,31451,0.00241479,67.8,0.0348382,-13.5239,20229.6, 
31451,31453,0.0203857,67.8,0.294104,-13.5239,2396.3, 
31453,31454,0.0175048,60.2,0.255657,-8.18804,1657.41, 
31454,3948,0.0178383,67.8,0.257354,-13.5239,2738.49, 
3948,3947,0.00363078,67.8,0.0523813,-13.5239,13454.5, 
3947,8396,0.0218419,67.8,0.315113,-13.5239,2236.54, 
8396,8397,0.0113382,51.4,0.163791,-6.57244,2463.32, 
8397,8398,0.0221089,60.2,0.322899,-8.18804,1312.26, 
8398,8399,0.0124905,51.4,0.180437,-6.57244,2236.07, 
8399,8400,0.0435139,60.2,0.635518,-8.18804,666.747, 
8400,8406,0.419886,67.8,6.05771,-13.5239,116.341, 
8406,8409,0.228648,67.8,3.2987,-13.5239,213.648, 
