33967,33966,0.0624338,30.1806,0.385882,-0.000500208,52.1513, 
33966,33965,0.0737805,30.8509,0.352754,-0.000500208,42.5503, 
33965,80513,0.207159,30.8509,0.990453,-0.000500208,15.1545, 
80513,80514,0.0193589,30,0.0605212,-0.0455611,128.613, 
80514,41233,0.00166975,49.2313,0.00192046,-0.000500208,2072.67, 
41233,41234,0.00780248,30,0.0243927,-0.0455611,319.105, 
41234,41239,0.738357,30.8509,3.53017,-0.000500208,4.25185, 
41239,41240,0.0284251,30.1806,0.175686,-0.000500208,114.547, 
41240,41242,0.0994774,30,0.310994,-0.0455611,25.0289, 
41242,41244,0.0793055,30.8509,0.379169,-0.000500208,39.5859, 
41244,41245,0.00829024,30,0.0886398,-0.337067,679.216, 
41245,41247,0.0610978,30.8509,0.292116,-0.000500208,51.3829, 
41247,41248,0.018951,30.8153,0.148499,-0.000500208,223.008, 
41248,41251,0.246804,30.8509,1.18,-0.000500208,12.7202, 
41251,41252,0.0801748,30,0.250649,-0.0455611,31.0548, 
41252,41253,0.0389929,30,0.357048,-0.0190554,92.5846, 
41253,41254,0.0598118,30.8509,0.285968,-0.000500208,52.4877, 
41254,41255,0.0601813,30.1806,0.37196,-0.000500208,54.1033, 
41255,41256,0.0472197,30.8509,0.225763,-0.000500208,66.4846, 
41256,41257,0.0669766,30,0.0923334,-0.460512,60.9, 
41257,41258,0.0348427,30.8509,0.166587,-0.000500208,90.1016, 
41258,41259,0.0207972,30.1806,0.12854,-0.000500208,156.56, 
41259,41260,0.011509,30.8509,0.0550257,-0.000500208,272.777, 
41260,41261,0.0122677,30.1806,0.0758226,-0.000500208,265.412, 
41261,41262,0.0169945,30.8509,0.0812528,-0.000500208,184.729, 
41262,41263,0.00820508,30.8153,0.0642946,-0.000500208,515.075, 
41263,41264,0.0265362,30,0.0829594,-0.0455611,93.827, 
41264,71959,0.550819,30.8509,2.63353,-0.000500208,5.69948, 
71959,71960,0.0578641,30.1806,0.357638,-0.000500208,56.2699, 
71960,71961,0.0619748,30,0.662639,-0.337067,90.8573, 
71961,71962,0.0304163,49.2313,0.0349832,-0.000500208,113.782, 
71962,71963,0.0116203,49.2625,0.0133608,-0.000500208,297.564, 
71963,83890,0.0250148,49.2794,0.0287453,-0.000500208,138.407, 
83890,83891,0.0219724,30.1806,0.135804,-0.000500208,148.186, 
83891,83892,0.0583943,30,0.080502,-0.460512,69.8506, 
83892,78597,0.0216478,30,0.0676769,-0.0455611,115.015, 
78597,17919,0.0722966,30.8509,0.345659,-0.000500208,43.4237, 
17919,78598,0.0392185,30,0.122608,-0.0455611,63.4856, 
78598,78599,0.0213418,30,0.228188,-0.337067,263.842, 
78599,78601,0.260193,30.8509,1.24401,-0.000500208,12.0656, 
