28036,28040,0.544718,30.846,2.60395,-6.11015e-08,5.75978, 
28040,5067,0.155268,30.846,0.742239,-6.11015e-08,20.2067, 
5067,5065,0.097945,30.846,0.468212,-6.11015e-08,32.0328, 
5065,5049,2.27509,30.846,10.8757,-6.11015e-08,1.37905, 
5049,5047,0.0646276,30.846,0.308943,-6.11015e-08,48.5466, 
5047,5043,0.162132,30.846,0.775048,-6.11015e-08,19.3513, 
5043,5028,1.94882,30.846,9.31606,-6.11015e-08,1.60993, 
5028,5027,0.000376455,49.2902,0.000432291,-6.10504e-08,9205.32, 
5027,5023,0.921156,30.846,4.40346,-6.11015e-08,3.406, 
5023,5022,0.31852,30.8117,2.49561,-6.09884e-08,13.262, 
5022,5021,0.208896,30.176,1.29092,-6.10893e-08,15.579, 
5021,5017,0.853089,30.846,4.07807,-6.11015e-08,3.67776, 
5017,59445,0.179602,30.846,0.858562,-6.11015e-08,17.4689, 
59445,59443,0.290556,30.846,1.38896,-6.11015e-08,10.7981, 
59443,59442,0.0655653,30.176,0.405174,-6.10893e-08,49.6357, 
59442,59438,0.522088,30.846,2.49577,-6.11015e-08,6.00943, 
59438,59437,0.0327909,30.176,0.202638,-6.10893e-08,99.2465, 
59437,33494,0.277667,30.846,1.32735,-6.11015e-08,11.2994, 
33494,33495,0.078528,30.846,0.375392,-6.11015e-08,39.9533, 
33495,59431,0.453506,30.846,2.16792,-6.11015e-08,6.91821, 
59431,59427,0.519902,30.846,2.48532,-6.11015e-08,6.0347, 
59427,59426,0.0668759,30,0.0921947,-0.460512,60.9917, 
59426,15306,0.860256,30.846,4.11233,-6.11015e-08,3.64712, 
15306,59417,0.275078,30.846,1.31497,-6.11015e-08,11.4057, 
59417,59411,0.462203,30.846,2.2095,-6.11015e-08,6.78805, 
59411,59410,0.0665497,30.176,0.411258,-6.10893e-08,48.9015, 
59410,34693,0.193681,30.846,0.925866,-6.11015e-08,16.1991, 
34693,59409,0.164,30.846,0.783981,-6.11015e-08,19.1308, 
59409,59408,0.099405,30,0.310768,-0.0455611,25.0471, 
59408,59406,0.194164,30.846,0.928173,-6.11015e-08,16.1588, 
